user_id,item_id,rank
420,1072,12.0
420,1084,13.0
420,1264,14.0
420,1418,15.0
420,1655,16.0
420,1757,17.0
420,2252,18.0
420,2313,19.0
420,2334,20.0
420,2405,21.0
420,2488,22.0
420,2525,23.0
420,2542,24.0
420,2555,25.0
420,2570,26.0
420,2577,27.0
420,2648,28.0
420,2649,29.0
420,2651,30.0
421,311,1.0
421,312,2.0
421,313,3.0
421,314,4.0
421,345,5.0
421,455,6.0
421,582,7.0
421,673,8.0
421,708,9.0
421,951,10.0
421,975,11.0
421,1072,12.0
421,1084,13.0
421,1264,14.0
421,1418,15.0
421,1655,16.0
421,1757,17.0
421,2252,18.0
421,2313,19.0
421,2334,20.0
421,2405,21.0
421,2488,22.0
421,2525,23.0
421,2542,24.0
421,2555,25.0
421,2570,26.0
421,2577,27.0
421,2648,28.0
421,2649,29.0
421,2651,30.0
422,311,1.0
422,312,2.0
422,313,3.0
422,314,4.0
422,345,5.0
422,455,6.0
422,582,7.0
422,673,8.0
422,708,9.0
422,951,10.0
422,975,11.0
422,1072,12.0
422,1084,13.0
422,1264,14.0
422,1418,15.0
422,1655,16.0
422,1757,17.0
422,2252,18.0
422,2313,19.0
422,2334,20.0
422,2405,21.0
422,2488,22.0
422,2525,23.0
422,2542,24.0
422,2555,25.0
422,2570,26.0
422,2577,27.0
422,2648,28.0
422,2649,29.0
422,2651,30.0
423,311,1.0
423,312,2.0
423,313,3.0
423,314,4.0
423,345,5.0
423,455,6.0
423,582,7.0
423,673,8.0
423,708,9.0
423,951,10.0
423,975,11.0
423,1072,12.0
423,1084,13.0
423,1264,14.0
423,1418,15.0
423,1655,16.0
423,1757,17.0
423,2252,18.0
423,2313,19.0
423,2334,20.0
423,2405,21.0
423,2488,22.0
423,2525,23.0
423,2542,24.0
423,2555,25.0
423,2570,26.0
423,2577,27.0
423,2648,28.0
423,2649,29.0
423,2651,30.0
424,311,1.0
424,312,2.0
424,313,3.0
424,314,4.0
424,345,5.0
424,455,6.0
424,582,7.0
424,673,8.0
424,708,9.0
424,951,10.0
424,975,11.0
424,1072,12.0
424,1084,13.0
424,1264,14.0
424,1418,15.0
424,1655,16.0
424,1757,17.0
424,2252,18.0
424,2313,19.0
424,2334,20.0
424,2405,21.0
424,2488,22.0
424,2525,23.0
424,2542,24.0
424,2555,25.0
424,2570,26.0
424,2577,27.0
424,2648,28.0
424,2649,29.0
424,2651,30.0
425,311,1.0
425,312,2.0
425,313,3.0
425,314,4.0
425,345,5.0
425,455,6.0
425,582,7.0
425,673,8.0
425,708,9.0
425,951,10.0
425,975,11.0
425,1072,12.0
425,1084,13.0
425,1264,14.0
425,1418,15.0
425,1655,16.0
425,1757,17.0
425,2252,18.0
425,2313,19.0
425,2334,20.0
425,2405,21.0
425,2488,22.0
425,2525,23.0
425,2542,24.0
425,2555,25.0
425,2570,26.0
425,2577,27.0
425,2648,28.0
425,2649,29.0
425,2651,30.0
426,311,1.0
426,312,2.0
426,313,3.0
426,314,4.0
426,345,5.0
426,455,6.0
426,582,7.0
426,673,8.0
426,708,9.0
426,951,10.0
426,975,11.0
426,1072,12.0
426,1084,13.0
426,1264,14.0
426,1418,15.0
426,1655,16.0
426,1757,17.0
426,2252,18.0
426,2313,19.0
426,2334,20.0
426,2405,21.0
426,2488,22.0
426,2525,23.0
426,2542,24.0
426,2555,25.0
426,2570,26.0
426,2577,27.0
426,2648,28.0
426,2649,29.0
426,2651,30.0
427,311,1.0
427,312,2.0
427,313,3.0
427,314,4.0
427,345,5.0
427,455,6.0
427,582,7.0
427,673,8.0
427,708,9.0
427,951,10.0
427,975,11.0
427,1072,12.0
427,1084,13.0
427,1264,14.0
427,1418,15.0
427,1655,16.0
427,1757,17.0
427,2252,18.0
427,2313,19.0
427,2334,20.0
427,2405,21.0
427,2488,22.0
427,2525,23.0
427,2542,24.0
427,2555,25.0
427,2570,26.0
427,2577,27.0
427,2648,28.0
427,2649,29.0
427,2651,30.0
428,311,1.0
428,312,2.0
428,313,3.0
428,314,4.0
428,345,5.0
428,455,6.0
428,582,7.0
428,673,8.0
428,708,9.0
428,951,10.0
428,975,11.0
428,1072,12.0
428,1084,13.0
428,1264,14.0
428,1418,15.0
428,1655,16.0
428,1757,17.0
428,2252,18.0
428,2313,19.0
428,2334,20.0
428,2405,21.0
428,2488,22.0
428,2525,23.0
428,2542,24.0
428,2555,25.0
428,2570,26.0
428,2577,27.0
428,2648,28.0
428,2649,29.0
428,2651,30.0
429,311,1.0
429,312,2.0
429,313,3.0
429,314,4.0
429,345,5.0
429,455,6.0
429,582,7.0
429,673,8.0
429,708,9.0
429,951,10.0
429,975,11.0
429,1072,12.0
429,1084,13.0
429,1264,14.0
429,1418,15.0
429,1655,16.0
429,1757,17.0
429,2252,18.0
429,2313,19.0
429,2334,20.0
429,2405,21.0
429,2488,22.0
429,2525,23.0
429,2542,24.0
429,2555,25.0
429,2570,26.0
429,2577,27.0
429,2648,28.0
429,2649,29.0
429,2651,30.0
430,311,1.0
430,312,2.0
430,313,3.0
430,314,4.0
430,345,5.0
430,455,6.0
430,582,7.0
430,673,8.0
430,708,9.0
430,951,10.0
430,975,11.0
430,1072,12.0
430,1084,13.0
430,1264,14.0
430,1418,15.0
430,1655,16.0
430,1757,17.0
430,2252,18.0
430,2313,19.0
430,2334,20.0
430,2405,21.0
430,2488,22.0
430,2525,23.0
430,2542,24.0
430,2555,25.0
430,2570,26.0
430,2577,27.0
430,2648,28.0
430,2649,29.0
430,2651,30.0
431,311,1.0
431,312,2.0
431,313,3.0
431,314,4.0
431,345,5.0
431,455,6.0
431,582,7.0
431,673,8.0
431,708,9.0
431,951,10.0
431,975,11.0
431,1072,12.0
431,1084,13.0
431,1264,14.0
431,1418,15.0
431,1655,16.0
431,1757,17.0
431,2252,18.0
431,2313,19.0
431,2334,20.0
431,2405,21.0
431,2488,22.0
431,2525,23.0
431,2542,24.0
431,2555,25.0
431,2570,26.0
431,2577,27.0
431,2648,28.0
431,2649,29.0
431,2651,30.0
432,311,1.0
432,312,2.0
432,313,3.0
432,314,4.0
432,345,5.0
432,455,6.0
432,582,7.0
432,673,8.0
432,708,9.0
432,951,10.0
432,975,11.0
432,1072,12.0
432,1084,13.0
432,1264,14.0
432,1418,15.0
432,1655,16.0
432,1757,17.0
432,2252,18.0
432,2313,19.0
432,2334,20.0
432,2405,21.0
432,2488,22.0
432,2525,23.0
432,2542,24.0
432,2555,25.0
432,2570,26.0
432,2577,27.0
432,2648,28.0
432,2649,29.0
432,2651,30.0
433,311,1.0
433,312,2.0
433,313,3.0
433,314,4.0
433,345,5.0
433,455,6.0
433,582,7.0
433,673,8.0
433,708,9.0
433,951,10.0
433,975,11.0
433,1072,12.0
433,1084,13.0
433,1264,14.0
433,1418,15.0
433,1655,16.0
433,1757,17.0
433,2252,18.0
433,2313,19.0
433,2334,20.0
433,2405,21.0
433,2488,22.0
433,2525,23.0
433,2542,24.0
433,2555,25.0
433,2570,26.0
433,2577,27.0
433,2648,28.0
433,2649,29.0
433,2651,30.0
434,311,1.0
434,312,2.0
434,313,3.0
434,314,4.0
434,345,5.0
434,455,6.0
434,582,7.0
434,673,8.0
434,708,9.0
434,951,10.0
434,975,11.0
434,1072,12.0
434,1084,13.0
434,1264,14.0
434,1418,15.0
434,1655,16.0
434,1757,17.0
434,2252,18.0
434,2313,19.0
434,2334,20.0
434,2405,21.0
434,2488,22.0
434,2525,23.0
434,2542,24.0
434,2555,25.0
434,2570,26.0
434,2577,27.0
434,2648,28.0
434,2649,29.0
434,2651,30.0
435,311,1.0
435,312,2.0
435,313,3.0
435,314,4.0
435,345,5.0
435,455,6.0
435,582,7.0
435,673,8.0
435,708,9.0
435,951,10.0
435,975,11.0
435,1072,12.0
435,1084,13.0
435,1264,14.0
435,1418,15.0
435,1655,16.0
435,1757,17.0
435,2252,18.0
435,2313,19.0
435,2334,20.0
435,2405,21.0
435,2488,22.0
435,2525,23.0
435,2542,24.0
435,2555,25.0
435,2570,26.0
435,2577,27.0
435,2648,28.0
435,2649,29.0
435,2651,30.0
436,311,1.0
436,312,2.0
436,313,3.0
436,314,4.0
436,345,5.0
436,455,6.0
436,582,7.0
436,673,8.0
436,708,9.0
436,951,10.0
436,975,11.0
436,1072,12.0
436,1084,13.0
436,1264,14.0
436,1418,15.0
436,1655,16.0
436,1757,17.0
436,2252,18.0
436,2313,19.0
436,2334,20.0
436,2405,21.0
436,2488,22.0
436,2525,23.0
436,2542,24.0
436,2555,25.0
436,2570,26.0
436,2577,27.0
436,2648,28.0
436,2649,29.0
436,2651,30.0
437,311,1.0
437,312,2.0
437,313,3.0
437,314,4.0
437,345,5.0
437,455,6.0
437,582,7.0
437,673,8.0
437,708,9.0
437,951,10.0
437,975,11.0
437,1072,12.0
437,1084,13.0
437,1264,14.0
437,1418,15.0
437,1655,16.0
437,1757,17.0
437,2252,18.0
437,2313,19.0
437,2334,20.0
437,2405,21.0
437,2488,22.0
437,2525,23.0
437,2542,24.0
437,2555,25.0
437,2570,26.0
437,2577,27.0
437,2648,28.0
437,2649,29.0
437,2651,30.0
438,311,1.0
438,312,2.0
438,313,3.0
438,314,4.0
438,345,5.0
438,455,6.0
438,582,7.0
438,673,8.0
438,708,9.0
438,951,10.0
438,975,11.0
438,1072,12.0
438,1084,13.0
438,1264,14.0
438,1418,15.0
438,1655,16.0
438,1757,17.0
438,2252,18.0
438,2313,19.0
438,2334,20.0
438,2405,21.0
438,2488,22.0
438,2525,23.0
438,2542,24.0
438,2555,25.0
438,2570,26.0
438,2577,27.0
438,2648,28.0
438,2649,29.0
438,2651,30.0
439,311,1.0
439,312,2.0
439,313,3.0
439,314,4.0
439,345,5.0
439,455,6.0
439,582,7.0
439,673,8.0
439,708,9.0
439,951,10.0
439,975,11.0
439,1072,12.0
439,1084,13.0
439,1264,14.0
439,1418,15.0
439,1655,16.0
439,1757,17.0
439,2252,18.0
439,2313,19.0
439,2334,20.0
439,2405,21.0
439,2488,22.0
439,2525,23.0
439,2542,24.0
439,2555,25.0
439,2570,26.0
439,2577,27.0
439,2648,28.0
439,2649,29.0
439,2651,30.0
440,311,1.0
440,312,2.0
440,313,3.0
440,314,4.0
440,345,5.0
440,455,6.0
440,582,7.0
440,673,8.0
440,708,9.0
440,951,10.0
440,975,11.0
440,1072,12.0
440,1084,13.0
440,1264,14.0
440,1418,15.0
440,1655,16.0
440,1757,17.0
440,2252,18.0
440,2313,19.0
440,2334,20.0
440,2405,21.0
440,2488,22.0
440,2525,23.0
440,2542,24.0
440,2555,25.0
440,2570,26.0
440,2577,27.0
440,2648,28.0
440,2649,29.0
440,2651,30.0
441,311,1.0
441,312,2.0
441,313,3.0
441,314,4.0
441,345,5.0
441,455,6.0
441,582,7.0
441,673,8.0
441,708,9.0
441,951,10.0
441,975,11.0
441,1072,12.0
441,1084,13.0
441,1264,14.0
441,1418,15.0
441,1655,16.0
441,1757,17.0
441,2252,18.0
441,2313,19.0
441,2334,20.0
441,2405,21.0
441,2488,22.0
441,2525,23.0
441,2542,24.0
441,2555,25.0
441,2570,26.0
441,2577,27.0
441,2648,28.0
441,2649,29.0
441,2651,30.0
442,311,1.0
442,312,2.0
442,313,3.0
442,314,4.0
442,345,5.0
442,455,6.0
442,582,7.0
442,673,8.0
442,708,9.0
442,951,10.0
442,975,11.0
442,1072,12.0
442,1084,13.0
442,1264,14.0
442,1418,15.0
442,1655,16.0
442,1757,17.0
442,2252,18.0
442,2313,19.0
442,2334,20.0
442,2405,21.0
442,2488,22.0
442,2525,23.0
442,2542,24.0
442,2555,25.0
442,2570,26.0
442,2577,27.0
442,2648,28.0
442,2649,29.0
442,2651,30.0
443,311,1.0
443,312,2.0
443,313,3.0
443,314,4.0
443,345,5.0
443,455,6.0
443,582,7.0
443,673,8.0
443,708,9.0
443,951,10.0
443,975,11.0
443,1072,12.0
443,1084,13.0
443,1264,14.0
443,1418,15.0
443,1655,16.0
443,1757,17.0
443,2252,18.0
443,2313,19.0
443,2334,20.0
443,2405,21.0
443,2488,22.0
443,2525,23.0
443,2542,24.0
443,2555,25.0
443,2570,26.0
443,2577,27.0
443,2648,28.0
443,2649,29.0
443,2651,30.0
444,311,1.0
444,312,2.0
444,313,3.0
444,314,4.0
444,345,5.0
444,455,6.0
444,582,7.0
444,673,8.0
444,708,9.0
444,951,10.0
444,975,11.0
444,1072,12.0
444,1084,13.0
444,1264,14.0
444,1418,15.0
444,1655,16.0
444,1757,17.0
444,2252,18.0
444,2313,19.0
444,2334,20.0
444,2405,21.0
444,2488,22.0
444,2525,23.0
444,2542,24.0
444,2555,25.0
444,2570,26.0
444,2577,27.0
444,2648,28.0
444,2649,29.0
444,2651,30.0
445,311,1.0
445,312,2.0
445,313,3.0
445,314,4.0
445,345,5.0
445,455,6.0
445,582,7.0
445,673,8.0
445,708,9.0
445,951,10.0
445,975,11.0
445,1072,12.0
445,1084,13.0
445,1264,14.0
445,1418,15.0
445,1655,16.0
445,1757,17.0
445,2252,18.0
445,2313,19.0
445,2334,20.0
445,2405,21.0
445,2488,22.0
445,2525,23.0
445,2542,24.0
445,2555,25.0
445,2570,26.0
445,2577,27.0
445,2648,28.0
445,2649,29.0
445,2651,30.0
446,311,1.0
446,312,2.0
446,313,3.0
446,314,4.0
446,345,5.0
446,455,6.0
446,582,7.0
446,673,8.0
446,708,9.0
446,951,10.0
446,975,11.0
446,1072,12.0
446,1084,13.0
446,1264,14.0
446,1418,15.0
446,1655,16.0
446,1757,17.0
446,2001,18.0
446,2252,19.0
446,2313,20.0
446,2334,21.0
446,2405,22.0
446,2488,23.0
446,2525,24.0
446,2542,25.0
446,2555,26.0
446,2570,27.0
446,2577,28.0
446,2648,29.0
446,2649,30.0
447,311,1.0
447,312,2.0
447,313,3.0
447,314,4.0
447,345,5.0
447,455,6.0
447,582,7.0
447,673,8.0
447,708,9.0
447,951,10.0
447,975,11.0
447,1072,12.0
447,1084,13.0
447,1264,14.0
447,1418,15.0
447,1655,16.0
447,1757,17.0
447,2252,18.0
447,2313,19.0
447,2334,20.0
447,2405,21.0
447,2488,22.0
447,2525,23.0
447,2542,24.0
447,2555,25.0
447,2570,26.0
447,2577,27.0
447,2648,28.0
447,2649,29.0
447,2651,30.0
448,311,1.0
448,312,2.0
448,313,3.0
448,314,4.0
448,345,5.0
448,455,6.0
448,582,7.0
448,673,8.0
448,708,9.0
448,951,10.0
448,975,11.0
448,1072,12.0
448,1084,13.0
448,1264,14.0
448,1418,15.0
448,1655,16.0
448,1757,17.0
448,2252,18.0
448,2313,19.0
448,2334,20.0
448,2405,21.0
448,2488,22.0
448,2525,23.0
448,2542,24.0
448,2555,25.0
448,2570,26.0
448,2577,27.0
448,2648,28.0
448,2649,29.0
448,2651,30.0
449,311,1.0
449,312,2.0
449,313,3.0
449,314,4.0
449,345,5.0
449,455,6.0
449,582,7.0
449,673,8.0
449,708,9.0
449,951,10.0
449,975,11.0
449,1072,12.0
449,1084,13.0
449,1264,14.0
449,1418,15.0
449,1655,16.0
449,1757,17.0
449,2252,18.0
449,2313,19.0
449,2334,20.0
449,2405,21.0
449,2488,22.0
449,2525,23.0
449,2542,24.0
449,2555,25.0
449,2570,26.0
449,2577,27.0
449,2648,28.0
449,2649,29.0
449,2651,30.0
450,311,1.0
450,312,2.0
450,313,3.0
450,314,4.0
450,345,5.0
450,455,6.0
450,582,7.0
450,673,8.0
450,708,9.0
450,951,10.0
450,975,11.0
450,1072,12.0
450,1084,13.0
450,1264,14.0
450,1418,15.0
450,1655,16.0
450,1757,17.0
450,2252,18.0
450,2313,19.0
450,2334,20.0
450,2405,21.0
450,2488,22.0
450,2525,23.0
450,2542,24.0
450,2555,25.0
450,2570,26.0
450,2577,27.0
450,2648,28.0
450,2649,29.0
450,2651,30.0
451,311,1.0
451,312,2.0
451,313,3.0
451,314,4.0
451,345,5.0
451,455,6.0
451,582,7.0
451,673,8.0
451,708,9.0
451,951,10.0
451,975,11.0
451,1072,12.0
451,1084,13.0
451,1264,14.0
451,1418,15.0
451,1655,16.0
451,1757,17.0
451,2252,18.0
451,2313,19.0
451,2334,20.0
451,2405,21.0
451,2488,22.0
451,2525,23.0
451,2542,24.0
451,2555,25.0
451,2570,26.0
451,2577,27.0
451,2648,28.0
451,2649,29.0
451,2651,30.0
452,311,1.0
452,312,2.0
452,313,3.0
452,314,4.0
452,345,5.0
452,455,6.0
452,582,7.0
452,673,8.0
452,708,9.0
452,951,10.0
452,975,11.0
452,1072,12.0
452,1084,13.0
452,1264,14.0
452,1418,15.0
452,1655,16.0
452,1757,17.0
452,2252,18.0
452,2313,19.0
452,2334,20.0
452,2405,21.0
452,2488,22.0
452,2525,23.0
452,2542,24.0
452,2555,25.0
452,2570,26.0
452,2577,27.0
452,2648,28.0
452,2649,29.0
452,2651,30.0
453,311,1.0
453,312,2.0
453,313,3.0
453,314,4.0
453,345,5.0
453,455,6.0
453,582,7.0
453,673,8.0
453,708,9.0
453,951,10.0
453,975,11.0
453,1072,12.0
453,1084,13.0
453,1264,14.0
453,1418,15.0
453,1655,16.0
453,1757,17.0
453,2252,18.0
453,2313,19.0
453,2334,20.0
453,2405,21.0
453,2488,22.0
453,2525,23.0
453,2542,24.0
453,2555,25.0
453,2570,26.0
453,2577,27.0
453,2648,28.0
453,2649,29.0
453,2651,30.0
454,311,1.0
454,312,2.0
454,313,3.0
454,314,4.0
454,345,5.0
454,455,6.0
454,582,7.0
454,673,8.0
454,708,9.0
454,951,10.0
454,975,11.0
454,1072,12.0
454,1084,13.0
454,1264,14.0
454,1418,15.0
454,1655,16.0
454,1757,17.0
454,2252,18.0
454,2313,19.0
454,2334,20.0
454,2405,21.0
454,2488,22.0
454,2525,23.0
454,2542,24.0
454,2555,25.0
454,2570,26.0
454,2577,27.0
454,2648,28.0
454,2649,29.0
454,2651,30.0
455,311,1.0
455,312,2.0
455,313,3.0
455,314,4.0
455,345,5.0
455,455,6.0
455,582,7.0
455,673,8.0
455,708,9.0
455,951,10.0
455,975,11.0
455,1072,12.0
455,1084,13.0
455,1264,14.0
455,1418,15.0
455,1655,16.0
455,1757,17.0
455,2252,18.0
455,2313,19.0
455,2334,20.0
455,2405,21.0
455,2488,22.0
455,2525,23.0
455,2542,24.0
455,2555,25.0
455,2570,26.0
455,2577,27.0
455,2648,28.0
455,2649,29.0
455,2651,30.0
456,311,1.0
456,312,2.0
456,313,3.0
456,314,4.0
456,345,5.0
456,455,6.0
456,582,7.0
456,673,8.0
456,708,9.0
456,951,10.0
456,975,11.0
456,1072,12.0
456,1084,13.0
456,1264,14.0
456,1418,15.0
456,1655,16.0
456,1757,17.0
456,2252,18.0
456,2313,19.0
456,2334,20.0
456,2405,21.0
456,2488,22.0
456,2525,23.0
456,2542,24.0
456,2555,25.0
456,2570,26.0
456,2577,27.0
456,2648,28.0
456,2649,29.0
456,2651,30.0
457,311,1.0
457,312,2.0
457,313,3.0
457,314,4.0
457,345,5.0
457,455,6.0
457,582,7.0
457,673,8.0
457,708,9.0
457,951,10.0
457,975,11.0
457,1072,12.0
457,1084,13.0
457,1264,14.0
457,1418,15.0
457,1655,16.0
457,1757,17.0
457,2252,18.0
457,2313,19.0
457,2334,20.0
457,2405,21.0
457,2488,22.0
457,2525,23.0
457,2542,24.0
457,2555,25.0
457,2570,26.0
457,2577,27.0
457,2648,28.0
457,2649,29.0
457,2651,30.0
458,311,1.0
458,312,2.0
458,313,3.0
458,314,4.0
458,345,5.0
458,455,6.0
458,582,7.0
458,673,8.0
458,708,9.0
458,951,10.0
458,975,11.0
458,1072,12.0
458,1084,13.0
458,1264,14.0
458,1418,15.0
458,1655,16.0
458,1757,17.0
458,2252,18.0
458,2313,19.0
458,2334,20.0
458,2405,21.0
458,2488,22.0
458,2525,23.0
458,2542,24.0
458,2555,25.0
458,2570,26.0
458,2577,27.0
458,2648,28.0
458,2649,29.0
458,2651,30.0
459,311,1.0
459,312,2.0
459,313,3.0
459,314,4.0
459,345,5.0
459,455,6.0
459,582,7.0
459,673,8.0
459,708,9.0
459,951,10.0
459,975,11.0
459,1072,12.0
459,1084,13.0
459,1264,14.0
459,1418,15.0
459,1655,16.0
459,1757,17.0
459,2252,18.0
459,2313,19.0
459,2334,20.0
459,2405,21.0
459,2488,22.0
459,2525,23.0
459,2542,24.0
459,2555,25.0
459,2570,26.0
459,2577,27.0
459,2648,28.0
459,2649,29.0
459,2651,30.0
460,311,1.0
460,312,2.0
460,313,3.0
460,314,4.0
460,345,5.0
460,455,6.0
460,582,7.0
460,673,8.0
460,708,9.0
460,951,10.0
460,975,11.0
460,1072,12.0
460,1084,13.0
460,1264,14.0
460,1418,15.0
460,1655,16.0
460,1757,17.0
460,2252,18.0
460,2313,19.0
460,2334,20.0
460,2405,21.0
460,2488,22.0
460,2525,23.0
460,2542,24.0
460,2555,25.0
460,2570,26.0
460,2577,27.0
460,2648,28.0
460,2649,29.0
460,2651,30.0
461,311,1.0
461,312,2.0
461,313,3.0
461,314,4.0
461,345,5.0
461,455,6.0
461,582,7.0
461,673,8.0
461,708,9.0
461,951,10.0
461,975,11.0
461,1072,12.0
461,1084,13.0
461,1264,14.0
461,1418,15.0
461,1655,16.0
461,1757,17.0
461,2252,18.0
461,2313,19.0
461,2334,20.0
461,2405,21.0
461,2488,22.0
461,2525,23.0
461,2542,24.0
461,2555,25.0
461,2570,26.0
461,2577,27.0
461,2648,28.0
461,2649,29.0
461,2651,30.0
462,311,1.0
462,312,2.0
462,313,3.0
462,314,4.0
462,345,5.0
462,455,6.0
462,582,7.0
462,673,8.0
462,708,9.0
462,951,10.0
462,975,11.0
462,1072,12.0
462,1084,13.0
462,1264,14.0
462,1418,15.0
462,1655,16.0
462,1757,17.0
462,2252,18.0
462,2313,19.0
462,2334,20.0
462,2405,21.0
462,2488,22.0
462,2525,23.0
462,2542,24.0
462,2555,25.0
462,2570,26.0
462,2577,27.0
462,2648,28.0
462,2649,29.0
462,2651,30.0
463,311,1.0
463,312,2.0
463,313,3.0
463,314,4.0
463,345,5.0
463,455,6.0
463,582,7.0
463,673,8.0
463,708,9.0
463,951,10.0
463,975,11.0
463,1072,12.0
463,1084,13.0
463,1264,14.0
463,1418,15.0
463,1655,16.0
463,1757,17.0
463,2252,18.0
463,2313,19.0
463,2334,20.0
463,2405,21.0
463,2488,22.0
463,2525,23.0
463,2542,24.0
463,2555,25.0
463,2570,26.0
463,2577,27.0
463,2648,28.0
463,2649,29.0
463,2651,30.0
464,311,1.0
464,312,2.0
464,313,3.0
464,314,4.0
464,345,5.0
464,455,6.0
464,582,7.0
464,673,8.0
464,708,9.0
464,951,10.0
464,975,11.0
464,1072,12.0
464,1084,13.0
464,1264,14.0
464,1418,15.0
464,1655,16.0
464,1757,17.0
464,2252,18.0
464,2313,19.0
464,2334,20.0
464,2405,21.0
464,2488,22.0
464,2525,23.0
464,2542,24.0
464,2555,25.0
464,2570,26.0
464,2577,27.0
464,2648,28.0
464,2649,29.0
464,2651,30.0
465,311,1.0
465,312,2.0
465,313,3.0
465,314,4.0
465,345,5.0
465,455,6.0
465,582,7.0
465,673,8.0
465,708,9.0
465,951,10.0
465,975,11.0
465,1072,12.0
465,1084,13.0
465,1264,14.0
465,1418,15.0
465,1655,16.0
465,1757,17.0
465,2252,18.0
465,2313,19.0
465,2334,20.0
465,2405,21.0
465,2488,22.0
465,2525,23.0
465,2542,24.0
465,2555,25.0
465,2570,26.0
465,2577,27.0
465,2648,28.0
465,2649,29.0
465,2651,30.0
466,311,1.0
466,312,2.0
466,313,3.0
466,314,4.0
466,345,5.0
466,455,6.0
466,582,7.0
466,673,8.0
466,708,9.0
466,951,10.0
466,975,11.0
466,1072,12.0
466,1084,13.0
466,1264,14.0
466,1418,15.0
466,1655,16.0
466,1757,17.0
466,2252,18.0
466,2313,19.0
466,2334,20.0
466,2405,21.0
466,2488,22.0
466,2525,23.0
466,2542,24.0
466,2555,25.0
466,2570,26.0
466,2577,27.0
466,2648,28.0
466,2649,29.0
466,2651,30.0
467,311,1.0
467,312,2.0
467,313,3.0
467,314,4.0
467,345,5.0
467,455,6.0
467,582,7.0
467,673,8.0
467,708,9.0
467,951,10.0
467,975,11.0
467,1072,12.0
467,1084,13.0
467,1264,14.0
467,1418,15.0
467,1655,16.0
467,1757,17.0
467,2252,18.0
467,2313,19.0
467,2334,20.0
467,2405,21.0
467,2488,22.0
467,2525,23.0
467,2542,24.0
467,2555,25.0
467,2570,26.0
467,2577,27.0
467,2648,28.0
467,2649,29.0
467,2651,30.0
468,311,1.0
468,312,2.0
468,313,3.0
468,314,4.0
468,345,5.0
468,455,6.0
468,582,7.0
468,673,8.0
468,708,9.0
468,951,10.0
468,975,11.0
468,1072,12.0
468,1084,13.0
468,1264,14.0
468,1418,15.0
468,1655,16.0
468,1757,17.0
468,2252,18.0
468,2313,19.0
468,2334,20.0
468,2405,21.0
468,2488,22.0
468,2525,23.0
468,2542,24.0
468,2555,25.0
468,2570,26.0
468,2577,27.0
468,2648,28.0
468,2649,29.0
468,2651,30.0
469,311,1.0
469,312,2.0
469,313,3.0
469,314,4.0
469,345,5.0
469,455,6.0
469,582,7.0
469,673,8.0
469,708,9.0
469,951,10.0
469,975,11.0
469,1072,12.0
469,1084,13.0
469,1264,14.0
469,1418,15.0
469,1655,16.0
469,1757,17.0
469,2252,18.0
469,2313,19.0
469,2334,20.0
469,2405,21.0
469,2488,22.0
469,2525,23.0
469,2542,24.0
469,2555,25.0
469,2570,26.0
469,2577,27.0
469,2648,28.0
469,2649,29.0
469,2651,30.0
470,311,1.0
470,312,2.0
470,313,3.0
470,314,4.0
470,345,5.0
470,455,6.0
470,582,7.0
470,673,8.0
470,708,9.0
470,951,10.0
470,975,11.0
470,1072,12.0
470,1084,13.0
470,1264,14.0
470,1418,15.0
470,1655,16.0
470,1757,17.0
470,2252,18.0
470,2313,19.0
470,2334,20.0
470,2405,21.0
470,2488,22.0
470,2525,23.0
470,2542,24.0
470,2555,25.0
470,2570,26.0
470,2577,27.0
470,2648,28.0
470,2649,29.0
470,2651,30.0
471,311,1.0
471,312,2.0
471,313,3.0
471,314,4.0
471,345,5.0
471,455,6.0
471,582,7.0
471,673,8.0
471,708,9.0
471,951,10.0
471,975,11.0
471,1072,12.0
471,1084,13.0
471,1264,14.0
471,1418,15.0
471,1655,16.0
471,1757,17.0
471,2252,18.0
471,2313,19.0
471,2334,20.0
471,2405,21.0
471,2488,22.0
471,2525,23.0
471,2542,24.0
471,2555,25.0
471,2570,26.0
471,2577,27.0
471,2648,28.0
471,2649,29.0
471,2651,30.0
473,311,1.0
473,312,2.0
473,313,3.0
473,314,4.0
473,345,5.0
473,455,6.0
473,582,7.0
473,673,8.0
473,708,9.0
473,951,10.0
473,975,11.0
473,1072,12.0
473,1084,13.0
473,1264,14.0
473,1418,15.0
473,1655,16.0
473,1757,17.0
473,2252,18.0
473,2313,19.0
473,2334,20.0
473,2405,21.0
473,2488,22.0
473,2525,23.0
473,2542,24.0
473,2555,25.0
473,2570,26.0
473,2577,27.0
473,2648,28.0
473,2649,29.0
473,2651,30.0
474,311,1.0
474,312,2.0
474,313,3.0
474,314,4.0
474,345,5.0
474,455,6.0
474,582,7.0
474,673,8.0
474,708,9.0
474,951,10.0
474,975,11.0
474,1072,12.0
474,1084,13.0
474,1264,14.0
474,1418,15.0
474,1655,16.0
474,1757,17.0
474,2252,18.0
474,2313,19.0
474,2334,20.0
474,2405,21.0
474,2488,22.0
474,2525,23.0
474,2542,24.0
474,2555,25.0
474,2570,26.0
474,2577,27.0
474,2648,28.0
474,2649,29.0
474,2651,30.0
475,311,1.0
475,312,2.0
475,313,3.0
475,314,4.0
475,345,5.0
475,455,6.0
475,582,7.0
475,673,8.0
475,708,9.0
475,951,10.0
475,975,11.0
