id,anime_name,rating,media_id
14583,Rinne no Lagrange 5s,6.28,5
10201,Senkou no Night Raid Picture Drama,6.28,5
9002,True Tears: Raigomaru to Jibeta no Monogatari,6.28,5
14095,Kamen Rider Fourze x Crayon Shin-chan,6.27,5
17815,Kyoto Animation: Kasa-hen,6.27,5
12449,Maken-Ki! 5s,6.27,5
7468,Princess Lover! Picture Drama,6.27,5
686,To Heart: Remember My Memories 5s,6.27,5
5133,100-man-nen Chikyuu no Tabi: Bander Book,6.26,5
2689,Akai Koudan Zillion: Utahime Yakyoku,6.26,5
12877,Bokurano Recap,6.26,5
10477,Haiyoru! Nyaruani: Remember My Love(craft-sensei) 5,6.26,5
3406,iDOLM@STER Xenoglossia 5s,6.26,5
13789,Little Nemo Pilot,6.26,5
32927,Mobile Suit Gundam UC: A Phantom World,6.25,5
33902,Suntory Minami Alps no Tennen Mizu,6.26,5
5462,Top wo Nerae! Kagaku Kouza,6.26,5
7739,11eyes: Momoiro Genmutan,6.25,5
30686,Pokemon XY: Hoopa no Odemashi Daisakusen!!,6.25,5
6385,Pokemon: Slowking no Ichinichi,6.25,5
13855,Queen&#039;s Blade: Rebellion 5s,6.25,5
10301,Rio: Rainbow Gate! 5,6.25,5
11099,Tiger &amp; Bunny Pilot,6.25,5
13495,Tokyo Disney Resort: Yume ga Kanau Basho,6.25,5
6616,Watashi no Coffee Samurai: Jihanki-teki na Kareshi,6.25,5
11471,Dororo,6.24,5
7427,Getsumen To Heiki Mina 5s,6.24,5
31065,Gunslinger Stratos: The Animation - Bunki/Futatsu no Mirai,6.24,5
5783,Koisuru Tenshi Angelique: Chibi Character Adventure,6.24,5
6327,Miracle Train: Chuo-sen e Youkoso,6.24,5
10581,Mobile Suit Gundam 0083: Stardust Memory - The Mayfly of Space,6.24,5
31669,Takamiya Nasuno Desu!: Teekyuu Spin-off 5s,6.24,5
18003,Thermae Romae x TOTO Collaboration,6.24,5
31736,Valkyrie Drive: Mermaid 5s,6.24,5
30100,Black Bullet: Tenchuuｼ絵irls,6.23,5
25567,DRAMAtical Murder 4: Data_xx_Transitory,6.23,5
22055,Gakkou no Kaidan Recaps,6.23,5
31676,Pers3 2: Another Self,6.23,5
14663,Queen&#039;s Blade Rebellion vs. Hagure Yuusha no Aesthetica,6.23,5
31133,Shounen Sunday CM Gekijou: InuYasha-hen,6.23,5
13965,Thermae Romae x LOFT Collaboration,6.23,5
23735,Kenzen Robo Daimidaler 5s,6.22,5
13927,Sacred Seven: Shirogane no Tsubasa Picture Drama,6.22,5
14049,Mashiro-iro Symphony: Airi ga Anata no Kanojo ni!?,6.21,5
12065,Queen&#039;s Blade 4 5s,6.21,5
28447,Shingeki no Bahamut: Genesis Recap,6.21,5
23753,Kishin Houkou Demonbane (6) 7s,6.2,5
8180,Koisuru Tenshi Angelique: Chibi Character Adventure 2,6.2,5
1874,Love笙･Love? 5s,6.2,5
25543,M3: Sono Kuroki Hagane Recap,6.19,5
2421,Super Kuma-san,6.2,5
32816,Teekyuu 6 5s,6.2,5
13983,Thermae Romae: Kodai Romajin ga Uchuu e,6.2,5
3675,Andromeda Stories,6.19,5
12447,Ben-To Picture Drama,6.19,5
16508,Ebiten: Kouritsu Ebisugawa Koukou Tenmonbu 5s,6.19,5
15993,Ginga e Kickoff!!: Natsuyasumi 5,6.19,5
31454,Gundam: G no Reconguista - From the Past to the Future,6.2,5
22031,Samurai Gun 5,6.19,5
21441,Taisei Kensetsu: Sri Lanka Kousokudouro,6.19,5
31581,Tsuritama: Harikitte Contest,6.19,5
16738,Wooser no Sono Higurashi: Ken to Pants to Wooser to,6.19,5
28093,Hana wa Saku: Touhoku ni Saku,6.18,5
7363,Hokuto no Ken: Legend of Heroes,6.18,5
31111,Nisshin Seifun Group CM,6.18,5
989,Shinshaku Sengoku Eiyuu Densetsu: Sanada Juu Yuushi,6.18,5
27677,Stratos 4 4: Stratos 4.1 - Dutch Roll,6.18,5
20587,Ashinaga Ojisan,6.17,5
19431,Gokujo.: Souda Onsen ni Ikou!!,6.17,5
8316,Kawasaki Frontale x Tentai Senshi Sunred,6.17,5
28811,Last Exile: Doyou no Asa,6.17,5
25635,Space笘㎤andy Picture Drama,6.17,5
30648,Stitch!: Zutto Saikou no Tomodachi 5,6.17,5
17209,Suzy&#039;s Zoo: Daisuki! Witzy - Happy Birthday,6.17,5
14367,Tenshi na K3maiki 5s,6.18,5
7164,Catman 5s,6.16,5
23179,Kyoukai no Rinne,6.16,5
31137,Mahou Shoujo Lyrical Nanoha ViVid: 5 Program,6.15,5
10796,Softenni 5s,6.16,5
28925,Youkai Watch: Best 10,6.16,5
9575,Nodoka Mori no Doubutsu Daisakusen,6.15,5
17787,Ouritsu Uchuugun: Honneamise no Tsubasa - Pilot Film,6.15,5
4685,Takane no Jitensha,6.15,5
29801,The iDOLM@STER Million Live! 1st Anniversary PV,6.15,5
18729,Marginal Prince: Gekkeiju no Ouji-tachi - Tokyo Merry-Go-Round,6.13,5
25889,Stitch!: Itazura Alien no Daibouken - Uchuu Ichi no Oniichan,6.14,5
25113,Majokko Shimai no Yoyo to Nene 1 Extra: Hatsukoi - Mikako Komatsu,6.13,5
16345,Ninku: Knife no Bohyou,6.13,5
25441,Shin Strange+ 5,6.13,5
15505,Shining Hearts: Shiawase no Pan 5s,6.13,5
17871,Yonhyakunijuu Renpai Girl,6.13,5
33709,Garo: Guren no Tsuki 5,6.1,5
4917,Ginga Tansa 2100-nen: Border Planet,6.12,5
23099,Puchitto Gargantia 5,6.12,5
23825,Ys IV: The Dawn of Ys,6.12,5
12665,"Yuru Yuri: Doushite, Tomaranai, Tokimeki, Dokidoki, Paradox, Eternal",6.13,5
17351,Mangirl!: Asobu Henshuu Girl,6.11,5
33201,Ojisan to Marshmallow 5,6.11,5
6704,Queen&#039;s Blade: Rurou no Senshi 5s,6.11,5
8337,Shoka,6.11,5
7174,Usaru-san,6.11,5
19447,Arata Kangatari Picture Drama,6.1,5
28815,Bamboo Blade: CM Fanfu-Fufe-Fo,6.1,5
31827,Comet Lucifer: Garden Indigo no Shasou kara,6.1,5
32349,Hot Minute: Gudetama,6.1,5
8668,Seikon no Qwaser Picture Drama,6.1,5
3849,The SoulTaker: Tamashii-gari - Komugi Daisakusen,6.1,5
28227,White Album 2 Picture Drama,6.1,5
9940,Mai no Mahou to Katei no Hi,6.09,5
33164,Musaigen no Phantom World: Limitless Phantom World,6.09,5
19397,Zettai Bouei Leviathan: Mini Takibi Gekijou,6.09,5
5293,Time Slip Ichimannen: Prime Rose,6.08,5
13691,Taisei Kensetsu: Shin Doha Kokusai Kuukou,6.07,5
32382,"Wake Up, Girls! no Miyagi PR Yarasete Kudasai!",6.1,5
31035,Inferno Cop 5s,6.06,5
15743,Yuugen Kaisha: Jiken File 00 - Hajimari wa Ayashiku mo Hanayaka ni,6.06,5
33798,Cheer Danshi!! Recap,6.06,5
32898,Mobile Suit Gundam 0083: Stardust Memory Picture Drama - Uchuu no Kagerou 2,6.05,5
33548,Babyshiba,6.04,5
11043,Install Pilot,6.04,5
15769,Shining Hearts: Shiawase no Pan - Kokoro ga Todoita Picture Drama,6.04,5
23679,Strange+ 5,6.04,5
9528,Transformers Superlink 5,6.04,5
5472,Kokoro Toshokan: Communication Clips,6.03,5
18599,Chocotan!,6.02,5
28959,Kizuna (5),6.02,5
5415,La Rose de Versailles,6.02,5
29323,"Oyaji no, Imo no Kamisama.",6.02,5
1625,Soul Link 5,6.02,5
30133,"Ima, Futari no Michi",6.01,5
10701,Ulysses 31 Pilot,6.01,5
15133,Aoi Sekai no Chuushin de,6,5
24275,Medamayaki no Kimi Itsu Tsubusu?,6,5
31738,Nanairo Kakumei,6,5
2616,Sora Iro no Tane,6,5
30289,Dededen,5.99,5
24975,Ghibli ga Ippai 5 Short Short,5.99,5
5501,Gun x Sword-san,5.99,5
30813,Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e,5.99,5
18419,Boku no Imouto wa &quot;Osaka Okan&quot;: Uchi no Oniichan wa Tokyo Rule,5.98,5
26079,Donyatsu 5s,5.98,5
11715,Kamisama Dolls 5s,5.98,5
8963,Stitch!: Piko Kara no Chousenjou,5.98,5
1790,Tactical Roar 5,5.98,5
2910,Koi Koi 7 5s,5.97,5
34367,Long Riders Recap,5.97,5
6355,Marie &amp; Gali Episode Zero,5.97,5
13233,Mugen no Ryvius: Illusion,5.96,5
9167,Shukufuku no Campanella 5s,5.96,5
20557,11eyes Picture Drama,5.95,5
23781,Blade &amp; Soul 5s,5.95,5
30499,Rolling笘㎥irls: Chibi笘㎳olling笘㎥irls Korokoro Gekijou,5.95,5
29834,Moshidora Recap,5.94,5
27613,Selector Infected WIXOSS: Midoriko-san to Piruruku-tan,5.94,5
22137,Toukiden: The Age of Demons - Introduction,5.94,5
33105,"Wake Up, Girl Zoo! Miyagi PR de Go!",5.94,5
16648,Youchien Senshi: Hanamaru Girls,5.94,5
20463,Little Nemo Pilot (1987),5.93,5
32879,Norn9: Norn+Nonet Recap,5.93,5
23895,REACH x Thermae Romae: Pietrada no Kekkon,5.92,5
8664,"Slime Boukenki: Umi da, Yeah!",5.92,5
3863,Sweet Valerian 5s,5.92,5
11717,Hoshi no Kirby: Pilot,5.91,5
28439,Hatsune Miku x Tetsuya Nomura,5.9,5
8619,Ladies versus Butlers! Tokuten Disc 2 Clip,5.9,5
5270,All That Gundam,5.89,5
24637,G-On Riders 5,5.89,5
4540,Gundam: Mission to the Rise,5.89,5
13373,Kyoto Animation: Hana-hen,5.88,5
5492,Platonic Chain: Web,5.88,5
7248,Top wo Nerae! Gunbuster 5s,5.88,5
12723,Loups=Garous Pilot,5.87,5
8231,Princess Lover!: Magical Knight Maria-chan,5.87,5
21773,Sugar*Soldier,5.87,5
20667,Mobile Suit Gundam: Zeonic Front - Indignation of Zeon.,5.86,5
23595,Seihou Tenshi Angel Links 5,5.86,5
21009,Sekai de Ichiban Tsuyoku Naritai! 5s,5.86,5
6607,Superflat First Love,5.86,5
10813,Alps no Shoujo Heidi Pilot,5.84,5
10373,Soul Link Picture Drama,5.84,5
4718,AIKa: 5 Trial,5.83,5
11087,Awake,5.83,5
8554,Hashire Melos,5.83,5
13249,Lupin VIII,5.83,5
21771,Romantica Clock,5.83,5
32564,Tokiwa Kitareri!!,5.83,5
13309,Kyoto Animation: Hoshi-hen,5.82,5
9629,Cyborg 009: The Reopening,5.81,5
25943,Hacka Doll,5.81,5
10520,Nurse Witch Komugi-chan Magikarte Z 5,5.8,5
10735,Planetes Picture Drama,5.8,5
7453,AIKa Zero Picture Drama,5.79,5
4458,Bavel no Hon,5.79,5
29825,Onnanoko tte.,5.78,5
19945,Zoku Natsume Yuujinchou: 3D Nyanko-sensei Gekijou,5.78,5
10391,Kuragehime: Soreike! Amars Tankentai,5.77,5
25891,Stitch to Suna no Wakusei,5.77,5
5624,Biohazard 4D-Executer,5.75,5
6684,Marie &amp; Gali 5,5.75,5
32699,Minions x Godzilla x Toho Cinema Collaboration Tokubetsu Eizou,5.75,5
22943,Mugen Senshi Valis,5.75,5
28077,"Go! Go! 575: Meippai ni, Hajiketeru?",5.74,5
32875,Shokupan Mimi 5s,5.74,5
17811,Kyoto Animation: Hassou-hen,5.73,5
28775,White Fantasy,5.73,5
28813,Bamboo Blade: Fanfu-Fufe-Fo,5.72,5
15893,Crash!,5.7,5
13259,Kyoto Animation: Ajisai-hen,5.72,5
6390,R20: Ginga Kuukou,5.72,5
10407,Shimanchu MiRiKa,5.72,5
5051,Macross XX,5.71,5
24123,Kaette Kita Top wo Nerae! Kagaku Kouza,5.7,5
21663,Last Orders,5.7,5
25271,Shinano Mainichi Shinbun,5.71,5
6978,Kyoufu Densetsu Kaiki! Frankenstein,5.69,5
7862,Transformers: Robot Masters,5.69,5
25975,I Love Sky,5.67,5
33544,InaDan 1 x Mameshiba Collab CM,5.67,5
13375,Kyoto Animation: Sora-hen,5.67,5
18231,Vanquished Queens 5s,5.67,5
26015,Backkom: Jung-gug Gijeogwi,5.66,5
1741,Hit wo Nerae! 5s,5.63,5
33170,Kokoro ga Sakebitagatterunda. x Sony Hi-Res &quot;Walkman&quot; and Headphone,5.63,5
25439,Choboraunyopomi Gekijou Dai Ni Maku Ai Mai Mii: Mousou Catastrophe 5,5.62,5
32950,RS Keikaku: Rebirth Storage,5.62,5
3429,Blame! 5,5.61,5
31165,Meiji x Kokosake &amp; anohana Receipt Oubo Campaign,5.6,5
29141,Atama wa Tsukaiyou. Card mo Tsukaiyou.,5.6,5
9170,Kimi ga Nozomu Eien: Gundam Parody,5.6,5
22841,Okashina Hotel,5.6,5
10511,Toyama Kankou Anime Project,5.59,5
15021,Yuki no Taiyou Pilot,5.58,5
32886,Anitore! EX: Jigoku no Training,5.58,5
25973,I Love Picnic,5.58,5
18375,Kaitou Reinya Pilot,5.57,5
30489,Minna Atsumare! Falcom Gakuen SC 5,5.57,5
4827,_Summer 5s,5.57,5
20951,DPR 5 1,5.56,5
29850,AKB48 Stage Fighter,5.55,5
17048,Choujin Locke 5,5.55,5
10104,Loups=Garous Picture Drama,5.55,5
31115,Schick x Evangelion,5.56,5
9967,W: Wish Omake,5.54,5
19977,The Impression of First Gundam,5.53,5
11389,Happy Kappy Recap,5.52,5
31107,Summer Train!,5.52,5
7782,Kﾃ､mpfer Picture Drama,5.51,5
8710,SOS 6 Walpurgis Night Fever Episode 0,5.51,5
28809,Macross Fufonfia 5s,5.5,5
31494,Mini-Chara Macross,5.5,5
17161,Peeping Life: The Perfect Emotion 5,5.5,5
19279,Pony Metal U-GAIM Promotion Film,5.5,5
2591,Samurai Spirits: Haten Gouma no Shou,5.5,5
15891,Zekkyou Gakkyuu,5.5,5
32934,Zonmi-chan: Meat Pie of the Dead,5.5,5
29609,Chinka,5.49,5
18425,Ikeike! Momon-chan 5s,5.49,5
20547,Top wo Nerae 2! Kagaku Kouza,5.49,5
33103,Zekkyou Gakkyuu: Tensei,5.49,5
23935,Kyutai Panic Adventure Returns!,5.46,5
8774,3-tsu no Hanashi,5.47,5
20919,Diabolik Lovers Recap,5.47,5
30840,Many Things SD Gundam,5.46,5
30600,Military! 5,5.46,5
18723,Soul Reviver,5.44,5
21215,Zettai Shougeki: Platonic Heart Picture Drama,5.44,5
30739,Ane Log: Moyako Neesan no Honpen wo Tobidashite Tomaranai Monologue 5s,5.44,5
15533,Yakimochi Caprice,5.43,5
28305,Broots,5.41,5
2897,Nandarou,5.41,5
7060,Ring of Gundam,5.41,5
7449,Pacusi no Uta,5.38,5
17163,Peeping Life: The Perfect Evolution 5s,5.38,5
31426,Urawa no Usagi-chan 5,5.38,5
28531,Ai Tenchi Muyou! Recaps,5.36,5
6935,Enkinhou no Hako: Hakase no Sagashimono,5.35,5
29347,20-dai no Heya-hen,5.34,5
31244,Makura no Danshi: Sono Ato no Makura no Danshi,5.3,5
10639,Deva Zan,5.28,5
19125,Mogura no Adventure,5.27,5
18795,Dagram vs. Round-Facer,5.22,5
23933,Kyutai Panic Adventure!,5.21,5
13669,Owari no Chronicle,5.22,5
33545,Henna Omamesan,5.21,5
32247,Tekkon Kinkreet Pilot,5.2,5
8952,Nougyou Musume!,5.17,5
17159,Peeping Life 5s,5.14,5
765,Chou Henshin Cosprayers 5s,5.13,5
31513,Aoki Seimei Hoken,5.11,5
19811,Waanabi.jk,5.1,5
25291,Yomiuri Shimbun,5.08,5
31014,Aru Zombie Shoujo no Sainan,5.07,5
13795,The Green Wind,5.06,5
9777,Umacha,5.06,5
18149,Ishida to Asakura 5,5.04,5
29933,M6 Japan Station ID,5.02,5
5715,Arcade Gamer Fubuki Extra,4.96,5
19297,Ketsuekigata-kun! Featuring Yuri &amp; Nasuno,4.93,5
28831,Anomalies,4.91,5
8647,Self-Portrait,4.86,5
7882,Ramen Tenshi Pretty Menma,4.82,5
28339,2005-nen Uchuu no Tabi,4.75,5
4934,A.F,4.7,5
30367,Lemon Home Animation Gekijou,4.65,5
9801,Hustle!! Tokitama-kun,4.56,5
1993,Hanoka Recap,4.43,5
3801,Yami no Teio: Kyuuketsuki Dracula,4.24,5
30438,MILPOM笘 Pilot,4.02,5
16436,Tenshi no Drop,3.96,5
10139,21 Seiki Manga Hajimete Monogatari,6.63,5
29835,47 Todoufuken 5s,5.23,5
30214,A Smart Experiment,4.03,5
23861,Ai no Kiseki: Doctor Norman Monogatari,6.23,5
24645,Ai Shoujo Pollyanna Story 5s,6.11,5
32150,Ai to Shi,5,5
29889,Akuei to Gacchinpo Tenkomori: Maboroshi no Omake Episode,4.17,5
19773,Akuma Tou no Prince: Mitsume ga Tooru,4.96,5
24647,Alps Monogatari: Watashi no Annette 5s,5.77,5
25971,Angel (5),5.59,5
31563,"Ano Hi, Bokura wa Senjou de: Shounenhei no Kokuhaku",7.12,5
19557,"Anpanman to Hajime yo! Iro, Kazu, Katachi Wakarukana Iro, Katachi",5.97,5
29999,Aoki Uru: Overture,5.75,5
25089,Araiguma Rascal 5s,5.67,5
13947,Ashita no Eleventachi,6.05,5
20975,Aura Battler Dunbine Memorial,5.63,5
24373,Bakabon Osomatsu no Karee wo Tazunete Sansenri,6.58,5
32089,Battle Spirits Shinnen 5,6.29,5
29359,Bazar dﾃｩ Gozarre,4.67,5
29351,Beanuts,4.5,5
33550,Bic Contact X Mameshiba Collab CM,4.81,5
30839,Big X Episode 0,5.7,5
33950,Black Clover,8.6,5
4680,Bocchan,6.17,5
20207,Boku no Boukuugou,7.14,5
24795,Boku wa Ou-sama (6) 7,6.89,5
20109,Bokura Mangaka: Tokiwasou Monogatari,7.31,5
8417,Bonobono (6) 7s,5.8,5
12371,Bosco no Mori no Nakama-tachi,5.55,5
10435,Boyfriend,5.68,5
10044,Brave Fire S0.9,5.88,5
32738,Calbee Hitokuchi Gekijou,4.38,5
27915,Captain,6.44,5
11731,Chi-Sui Maru 5s,5.33,5
17657,Chibi Neko Tomu no Daibouken: Chikyuu wo Sukue! Nakama-tachi,6.4,5
31129,Chichi to Ko,6,5
24883,Chiisai Sensuikan ni Koi wo Shita Dekasugiru Kujira no Hanashi,7.2,5
25033,Chiisana Koi no Monogatari: Chichi to Sally Hatsukoi no Shiki,7,5
19177,Chiisana Love Letter: Mariko to Nemunoki no Kodomo-tachi,5.57,5
10039,Chinpui 5s,5.7,5
16041,Chogattai Majutsu Robot Ginguiser 5s,5.77,5
25969,Clock,4.04,5
25985,Contact,5,5
25977,Contact 2,5.58,5
30050,Cooking Papa Christmas 5,6,5
25081,Daisougen no Chiisana Tenshi Bush Baby 5s,5.27,5
31436,Danchi Tomoo: Natsuyasumi no Shukudai wa Owatta no ka yo? Tomoo,4.6,5
31644,Deniroo&#039;s Circus,3.57,5
9869,Din Dong,5.18,5
23801,Doctor Mambo &amp; Kaitou Jibako: Uchuu yori Ai wo Komete!!,5.67,5
13781,Dokkiri Doctor 5,6.04,5
11625,Donbe Monogatari,5.67,5
28367,Dr. Slump: Arale-chan &#039;92 Oshougatsu 5,6.19,5
30453,Dr. Slump: Arale-chan Ayaya!? Penguin Mura de 6 Jack,7.11,5
30420,Dr. Slump: Arale-chan no Koutsuu Anzen,5.94,5
28371,Dr. Slump: Arale-chan Penguin Mura Eiyuu Densetsu,6.97,5
28369,Dr. Slump: Arale-chan 5s,6.84,5
30450,Dr. Slump: Hoyoyo! Arale no Himitsu Dai Koukai dayo!!,6.17,5
30449,Dr. Slump: Robot Taiketsu! Shukuteki Dr. Mashirito Toujou / Keen de Yuushou!? Penguin Grand Prix,6.7,5
32010,"Eikoku Ikka, Nihon wo Taberu: English Ikka, Shougatsu wo Taberu",6.46,5
29423,En En Nikoli,5.4,5
34119,Escalator-jou no Hokou no Kiken-sei,3.33,5
10000,Esper Mami 5: My Angel Mami-chan,6.52,5
26209,Examurai Sengoku Recap,5,5
24679,Flanders no Inu 5s,5.76,5
29857,Fojiao Donghua: Dashi Zhi Pusa Nianfo Yuantong Zhang,4.52,5
8749,Forestry,4.45,5
33659,Fushigi na Somera-chan 5,5.15,5
31694,Gakken ka Nani ka no Mukashi no Video,4.6,5
29445,Gakkyuu Ou Yamazaki 5s,6.29,5
11593,Ganbare! Bokura no Hit and Run,5.6,5
9886,Ganbare! Moudouken Serve,5.8,5
29503,Gararin to Gororin,3.38,5
24677,Gegege no Kitarou: Kitarou Tanjou-hen,5.13,5
14067,Ginga Hyouryuu Vifam: Chicago Super Police 13,6,5
29716,Ginga Tetsudou 999: Shounen no Tabidachi to Wakare,6.22,5
33501,Go Go Smile Anime,4.71,5
29497,Go! Go! Vejitan,5.33,5
23815,Gokuu no Daibouken Pilot,5.22,5
32834,Gra-P &amp; Rodeo: Band wo P,3.11,5
28347,Guitar Shoujo!,4.54,5
10270,Gun-dou Musashi Recap,4.62,5
30046,Hadashi Neko,4.79,5
23585,Haha wo Tazunete Sanzenri 5s,6.14,5
10246,Hajimete no Christmas,6.3,5
31255,Hakusai Anime 5,4.75,5
29499,Hasu no Yousei: Bonyo Bonyo,7,5
24257,Heisei no Cinderella: Kiko-sama Monogatari,5.06,5
18825,Hello Kitty no Shiawase no Tulip,6.14,5
23675,Hi no Tori: Kizuna-hen,7.56,5
32943,Hikari: Kariya wo Tsunagu Monogatari,5.52,5
13499,Himitsukessha Taka no Tsume THE PLANETARIUM: Burabura! Black Hole no Nazo,4.33,5
30752,himitsukesshatakanotsume.jp 5s,6,5
22985,Hipira-kun 5,4.78,5
8192,Hoshi Shinichi Short Short 5,6,5
23575,Ikkyuu-san: Ooabare Yancha-hime,5.9,5
33779,Jakusansei Million Arthur 5s,5.89,5
9525,Junod,6.97,5
25057,Kaba Enchou no Doubutsuen Nikki,5.67,5
33695,Kabushikigaisha Aokishouji,3.41,5
32197,Kaijuu Sakaba Kanpai! 5s,4.6,5
5581,"Kaitei Daisensou: Ai no 20,000 Miles",6.03,5
17403,Kaitou Lupin: 813 no Nazo,6.73,5
29481,Kakinoki Mokkii,4.33,5
30704,Kakko Kawaii Sengen! 5s,5.13,5
30245,Kamaishi no &quot;Kiseki&quot;: Inochi wo Mamoru Tokubetsu Jugyou,5,5
30149,Kamiusagi Rope 2 5s,3.67,5
30148,Kamiusagi Rope 5s,4.5,5
21913,Kanbee-kun ga Yuku,4.76,5
24681,Kazoku Robinson Hyouryuuki: Fushigi na Shima no Flone 5s,6.24,5
29433,Ken to Kaijuu,5.67,5
5192,Kiku-chan to Ookami,6.35,5
32989,King of Prism by Pretty Rhythm Short Anime,5.78,5
30079,Kirin no Otenki Mama-san,3.53,5
33877,Kochira Katsushikaku Kameari Kouenmae Hashutsujo: Hashire! Ryoutsu-shiki Chinchin Densha,7,5
33874,Kochira Katsushikaku Kameari Kouenmae Hashutsujo: Maguro no Notta Keikan,6.96,5
33882,Kochira Katsushikaku Kameari Kouenmae Hashutsujo: Mezase! Kameari Superstar!! Ryoutsu-shiki Aidoru h,7,5
33880,Kochira Katsushikaku Kameari Kouenmae Hashutsujo: Ryou-san no Sushi Kuinee! - Choujyou Maguro Taiket,6.64,5
33876,Kochira Katsushikaku Kameari Kouenmae Hashutsujo: Ryou-san to Chyuuken Rakkii Monogatari - Kameari D,7.29,5
33878,"Kochira Katsushikaku Kameari Kouenmae Hashutsujo: Ryoutsu no Asakusa Rinyuuaru Daisakusen!! - Aa, Om",7.05,5
33875,Kochira Katsushikaku Kameari Kouenmae Hashutsujo: Ryoutsu vs. Nakimushi Aidoru!? Nihon Ikkai Dai-Sug,6.95,5
33879,Kochira Katsushikaku Kameari Kouenmae Hashutsujo: Shiiron Tankentai! Sumidagawa no Chikai - Omoide n,7.2,5
33454,Kochira Katsushikaku Kameari Kouenmae Hashutsujo: The Final - Ryoutsu Kakichi Saigo no Hi,7.77,5
33881,Kochira Katsushikaku Kameari Kouenmae Hashutsujo: Washi to Ore!? - Bokura wa Asakusa Shounen Tanteid,7.18,5
10335,Konpeki no Kantai: Sourai Kaihatsu Monogatari,6.45,5
24797,Kubire 3 Sisters,3,5
29718,Kumo no Ito (5),6.6,5
17749,Kuruneko: Kurunekobin,6.71,5
17753,Kuruneko: Nyaalock Holmes no Bouken,6.7,5
33348,Kushimitama Samurai,5.67,5
29493,Kyouryou Pikora,3.93,5
30066,L/R: Licensed by Royal 5,6.36,5
6206,La Vilaine LuLu,4.5,5
23597,Legend of Basara: Shinbashi Theater,6.31,5
32310,"Letchu, Getchu, Saru Getchu Episode 0",3.52,5
29421,Liv &amp; Bell,6.5,5
31493,Lord of Vermillion III 5 Anime 1,5.39,5
23899,Lovely 1: Itoshi no Muco 5s,4.67,5
31984,Lupin Shanshei Pilot,5.5,5
19971,Machi Ichiban no Kechinbou,5.61,5
30873,Madou King Granzort: Nonstop Rabi,6.71,5
3828,Maegami Tarou,6.08,5
30298,Mahou no Princess Minky Momo: Yume wo Dakishimete 5s,6,5
32257,Mahou no Tenshi Creamy Mami no Otogibanashi,5.05,5
22239,Mahou no Yousei Persia Pilot,5.09,5
25073,Makiba no Shoujo Katori 5s,6.5,5
33551,Mameshi-Pamyu-Pamyu,5.26,5
33552,Mameshiba Bangai-hen,5.62,5
33542,Mameshiba Gakuen,5.13,5
33547,Mameshiba x Gaist Crusher Collab CM,5.08,5
28237,MapleStory 5,5.46,5
6942,Marine Snow no Densetsu,6.32,5
11711,Me wo Samase Toragorou,5.67,5
25267,Megumi to Taiyou II: Kajuu Gummi Tweet Mystery - Kieta Sapphire Roman no Nazo,4.94,5
25491,Megumi to Taiyou III: Kajuu Gummi Tweet Fantasy - Timeline World,4.94,5
25265,Megumi to Taiyou: Kajuu Gummi Tweet Love Story,5.36,5
25085,Meiken Lassie 5s,6.38,5
16586,Michitekuru Toki no Mukou ni,6.9,5
25661,Mikan Enikki 5s,7,5
25071,Minami no Niji no Lucy 5s,7.6,5
34122,Minna de Bokumetsu Inshu Unten,4.56,5
25051,Miracle Giants Doumu-kun 5,5.55,5
25053,Mister Ajikko 5,6.82,5
34519,Mobile Suit Gakuen: G-Reco Koushien,5.67,5
32158,Mobile Suit Gundam-san: Bouya Dakara sa,5.57,5
33228,Mobile Suit Gundam-san: Hiyoko day&#039;s Ichisuisei Hiyoko to Fushigi na Ofuda,5.64,5
9797,MonHun Nikki Girigiri Airou Mura: Airou Kiki Ippatsu 5s,6.08,5
19479,Monkey Punch: Manga Katsudou Daishashin - Crime Mate 5,6.2,5
31643,Mr. Deniroo in Henteko Mushi,4.4,5
17603,Mr. Pen Pen,6.13,5
17605,Mr. Pen Pen II,5.78,5
31638,Mr. Shape,4.71,5
25083,Nanatsu no Umi no Tico 5s,6.78,5
24549,Naniwabushi Daisuki,7,5
29495,Nanja Monja Obake,5.43,5
32275,Nar Doma 5,8,5
13497,Neko no Sumu Shima,5,5
30217,Neo Faust,5.38,5
12165,Niji no Kanata e! Shoujo Diana Monogatari,6.3,5
19917,Nijuushi no Hitomi,6.25,5
8953,Nine,6.71,5
9243,Nine 2: Koibito Sengen,6.55,5
9244,Nine 3: Kanketsu-hen,6.35,5
30177,Ninja Hattori-kun (2012) 5,5.81,5
32773,Nintama Rantarou no Uchuu Daibouken with Cosmic Front笘㎖ext,5.75,5
31033,Nintama Rantarou: Dokutake Onsen no Dan,6.07,5
31034,Nintama Rantarou: Ninjutsu Gakuen to Nazo no Onna - Kore wa Jiken Da yo! no Dan,6.67,5
31166,Nyamen: Tenkai Daiichi Joshi Koukou Bunka Matsuri Tokubetsu Eizou,5.35,5
33422,Nyancos: Hello! Our Brilliant Future Digest,2.91,5
28101,Obatalian,4.75,5
18815,Oh! Super Milk-chan 5,5.93,5
16482,Ojarumaru: Mangetsu Road Kiki Ippatsu - Tama ni wa Maro mo Daibouken,5.64,5
31672,Ojarumaru: Wasureta Mori no Hinata,3.67,5
30158,Okore!! Nonkuro,3.93,5
